,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat
theta_mean[5],322.63078835726606,0.022220300967080837,12.256685216073716,299.23661290972103,314.25062673260413,322.3686089780004,330.7396597676276,347.29978972811375,304260.93166885804,0.99999089800818
theta_mean[6],256.7862715219807,0.02257490442061246,12.864505568293914,232.45749204492498,247.99223321739282,256.44787420590217,265.2488865994418,282.8551018078672,324738.93203557236,0.9999864985825778
theta_mean[7],306.9636591996445,0.0370691728361085,20.210109582709883,269.2096803797368,293.07515535850973,306.25847043291327,320.14548559032005,348.66042019990545,297242.9385897672,1.0000085339251312
theta_mean[8],340.1603309983389,0.04218236942835813,22.599096315588984,298.012279182726,324.59986278874317,339.4153497185608,354.85460398382014,386.6902835796453,287025.31644915807,0.9999878746521472
theta_mean[9],350.44945492341725,0.04308438279557739,23.261692154823486,307.0574189819617,334.3627047282192,349.70460308054237,365.69305100094124,398.2698380431258,291502.884282812,0.9999862222516617
theta_mean[10],259.362646893291,0.016587939513883102,9.319783943735885,241.60578785064178,252.99282831526784,259.1770640568235,265.4845695284489,278.2038285446679,315665.26994496235,0.9999933705894257
theta_mean[11],270.2906738153983,0.016339082018562424,9.278032251587387,252.58393256547208,263.960757142069,270.11217638532503,276.4412504649471,289.03102107586903,322445.5962549447,1.0000022795412975
theta_mean[12],346.45550817744623,0.02128204315640828,11.88431136889831,323.7117298008656,338.34801670814045,346.22801175856995,354.33420015228126,370.470902811066,311832.5201061301,0.9999930620102948
theta_mean[13],228.51831466218925,0.019492407046065023,10.963713282182,207.77475853445077,221.0155565957591,228.22603524012032,235.7466053724744,250.70809844822898,316362.06041866646,0.9999930429087528
theta_mean[14],349.4885493130264,0.026260299488573623,14.765165888866852,321.48380917084137,339.3917157024551,349.188433647326,359.2149436806883,379.3491452256959,316138.444356579,0.9999979510413259
theta_mean[15],268.91621311070617,0.030666549872247827,16.655848732771947,237.8199423865971,257.42170132914106,268.39759487553374,279.80382034104764,303.01812017743725,294987.55801578873,1.0000038581185937
theta_mean[16],480.53771912084426,0.0629951719615522,31.962047349233973,420.5738762088038,458.56464776107055,479.40520750797907,501.26883493357707,546.3532312387189,257427.3283580114,0.9999967455844686
theta_mean[17],592.2075806688041,0.07311822726026725,39.62798799387385,518.4073527598756,564.8722406647935,590.8410762168928,618.0338049382544,673.6313074395822,293732.9984195707,0.9999885872437974
